customer_id,churn_date,churn_reason
55718,2025-06-30,Moving to different region
55719,2025-06-30,Price too high
55720,2025-06-30,Billing issues
55721,2025-06-30,Poor customer service
55722,2025-06-30,Moving to different region
55723,2025-06-30,Price too high
55724,2025-06-30,Poor customer service
55725,2025-06-30,Billing issues
55726,2025-06-30,Moving to different region
55727,2025-06-30,Billing issues
55728,2025-06-30,Poor customer service
55729,2025-06-30,Moving to different region
55730,2025-06-30,Moving to different region
55731,2025-06-30,Better offer from competitor
55732,2025-06-30,No longer need service
55733,2025-06-30,Better offer from competitor
55734,2025-06-30,Billing issues
55735,2025-06-30,Service quality issues
55736,2025-06-30,Better offer from competitor
55737,2025-06-30,Technical problems
55738,2025-06-30,Service quality issues
55739,2025-06-30,Moving to different region
55740,2025-06-30,Technical problems
55741,2025-06-30,Technical problems
55742,2025-06-30,Service quality issues
55743,2025-06-30,No longer need service
55744,2025-06-30,Service quality issues
55745,2025-06-30,Billing issues
55746,2025-06-30,Billing issues
55747,2025-06-30,Better offer from competitor
55748,2025-06-30,Service quality issues
55749,2025-06-30,Service quality issues
55750,2025-06-30,No longer need service
55751,2025-06-30,Moving to different region
55752,2025-06-30,Poor customer service
55753,2025-06-30,Billing issues
55754,2025-06-30,Service quality issues
55755,2025-06-30,Technical problems
55756,2025-06-30,Poor customer service
55757,2025-06-30,No longer need service
55758,2025-06-30,Poor customer service
55759,2025-06-30,Service quality issues
55760,2025-06-30,Service quality issues
55761,2025-06-30,No longer need service
55762,2025-06-30,Service quality issues
55763,2025-06-30,Better offer from competitor
55764,2025-06-30,No longer need service
55765,2025-06-30,Technical problems
55766,2025-06-30,Moving to different region
55767,2025-06-30,Price too high
55768,2025-06-30,Poor customer service
55769,2025-06-30,Billing issues
55770,2025-06-30,Moving to different region
55771,2025-06-30,No longer need service
55772,2025-06-30,Technical problems
55773,2025-06-30,Service quality issues
55774,2025-06-30,Service quality issues
55775,2025-06-30,Billing issues
55776,2025-06-30,Poor customer service
55777,2025-06-30,Billing issues
55778,2025-06-30,Poor customer service
55779,2025-06-30,Poor customer service
55780,2025-06-30,Technical problems
55781,2025-06-30,Better offer from competitor
55782,2025-06-30,No longer need service
55783,2025-06-30,Price too high
55784,2025-06-30,Technical problems
55785,2025-06-30,Billing issues
55786,2025-06-30,Price too high
55787,2025-06-30,Billing issues
55788,2025-06-30,Moving to different region
55789,2025-06-30,Technical problems
55790,2025-06-30,Better offer from competitor
55791,2025-06-30,Poor customer service
55792,2025-06-30,Poor customer service
55793,2025-06-30,No longer need service
55794,2025-06-30,Billing issues
55795,2025-06-30,No longer need service
55796,2025-06-30,Poor customer service
55797,2025-06-30,Service quality issues
55798,2025-06-30,Service quality issues
55799,2025-06-30,Technical problems
55800,2025-06-30,Service quality issues
55801,2025-06-30,Moving to different region
55802,2025-06-30,Poor customer service
55803,2025-06-30,Moving to different region
55804,2025-06-30,Service quality issues
55805,2025-06-30,Billing issues
55806,2025-06-30,Price too high
55807,2025-06-30,Price too high
55808,2025-06-30,Price too high
55809,2025-06-30,Moving to different region
55810,2025-06-30,Price too high
55811,2025-06-30,Technical problems
55812,2025-06-30,Billing issues
55813,2025-06-30,Better offer from competitor
55814,2025-06-30,Technical problems
55815,2025-06-30,Better offer from competitor
55816,2025-06-30,No longer need service
55817,2025-06-30,No longer need service
55818,2025-06-30,Moving to different region
55819,2025-06-30,Billing issues
55820,2025-06-30,No longer need service
55821,2025-06-30,Price too high
55822,2025-06-30,Technical problems
55823,2025-06-30,Poor customer service
55824,2025-06-30,Better offer from competitor
55825,2025-06-30,No longer need service
55826,2025-06-30,Price too high
55827,2025-06-30,Better offer from competitor
55828,2025-06-30,Billing issues
55829,2025-06-30,Service quality issues
55830,2025-06-30,Billing issues
55831,2025-06-30,No longer need service
55832,2025-06-30,Price too high
55833,2025-06-30,Service quality issues
55834,2025-06-30,Better offer from competitor
55835,2025-06-30,No longer need service
55836,2025-06-30,Price too high
55837,2025-06-30,Billing issues
55838,2025-06-30,No longer need service
55839,2025-06-30,Technical problems
55840,2025-06-30,Price too high
55841,2025-06-30,Poor customer service
55842,2025-06-30,Billing issues
55843,2025-06-30,Service quality issues
55844,2025-06-30,Technical problems
55845,2025-06-30,Better offer from competitor
55846,2025-06-30,Better offer from competitor
55847,2025-06-30,No longer need service
55848,2025-06-30,No longer need service
55849,2025-06-30,Service quality issues
55850,2025-06-30,Price too high
55851,2025-06-30,Price too high
55852,2025-06-30,Technical problems
55853,2025-06-30,Service quality issues
55854,2025-06-30,Better offer from competitor
55855,2025-06-30,Billing issues
55856,2025-06-30,Moving to different region
55857,2025-06-30,Technical problems
55858,2025-06-30,Price too high
55859,2025-06-30,Moving to different region
55860,2025-06-30,Poor customer service
55861,2025-06-30,Billing issues
55862,2025-06-30,No longer need service
55863,2025-06-30,No longer need service
55864,2025-06-30,Poor customer service
55865,2025-06-30,Technical problems
55866,2025-06-30,Poor customer service
55867,2025-06-30,No longer need service
55868,2025-06-30,No longer need service
55869,2025-06-30,Service quality issues
55870,2025-06-30,Service quality issues
55871,2025-06-30,Better offer from competitor
55872,2025-06-30,Price too high
55873,2025-06-30,Price too high
55874,2025-06-30,Better offer from competitor
55875,2025-06-30,Better offer from competitor
55876,2025-06-30,Price too high
55877,2025-06-30,Moving to different region
55878,2025-06-30,Billing issues
55879,2025-06-30,Service quality issues
55880,2025-06-30,No longer need service
55881,2025-06-30,Technical problems
55882,2025-06-30,Poor customer service
55883,2025-06-30,Price too high
55884,2025-06-30,Poor customer service
55885,2025-06-30,Technical problems
55886,2025-06-30,Billing issues
55887,2025-06-30,Billing issues
55888,2025-06-30,Poor customer service
55889,2025-06-30,Service quality issues
55890,2025-06-30,No longer need service
55891,2025-06-30,Poor customer service
55892,2025-06-30,Service quality issues
55893,2025-06-30,No longer need service
55894,2025-06-30,Service quality issues
55895,2025-06-30,Billing issues
55896,2025-06-30,Price too high
55897,2025-06-30,Technical problems
55898,2025-06-30,No longer need service
55899,2025-06-30,Technical problems
55900,2025-06-30,Price too high
55901,2025-06-30,Price too high
55902,2025-06-30,Better offer from competitor
55903,2025-06-30,No longer need service
55904,2025-06-30,Price too high
55905,2025-06-30,Moving to different region
55906,2025-06-30,Billing issues
55907,2025-06-30,Billing issues
55908,2025-06-30,Poor customer service
55909,2025-06-30,Better offer from competitor
55910,2025-06-30,Technical problems
55911,2025-06-30,Better offer from competitor
55912,2025-06-30,No longer need service
55913,2025-06-30,Service quality issues
55914,2025-06-30,Billing issues
55915,2025-06-30,Service quality issues
55916,2025-06-30,Technical problems
55917,2025-06-30,No longer need service
55918,2025-06-30,No longer need service
55919,2025-06-30,Billing issues
55920,2025-06-30,Billing issues
55921,2025-06-30,Service quality issues
55922,2025-06-30,Technical problems
55923,2025-06-30,Better offer from competitor
55924,2025-06-30,Billing issues
55925,2025-06-30,Moving to different region
55926,2025-06-30,Service quality issues
55927,2025-06-30,Price too high
55928,2025-06-30,Price too high
55929,2025-06-30,Billing issues
55930,2025-06-30,Better offer from competitor
55931,2025-06-30,Moving to different region
55932,2025-06-30,Price too high
55933,2025-06-30,Billing issues
55934,2025-06-30,Better offer from competitor
55935,2025-06-30,Poor customer service
55936,2025-06-30,Technical problems
55937,2025-06-30,Price too high
55938,2025-06-30,Technical problems
55939,2025-06-30,Billing issues
55940,2025-06-30,Moving to different region
55941,2025-06-30,Moving to different region
55942,2025-06-30,Technical problems
55943,2025-06-30,Billing issues
55944,2025-06-30,Price too high
55945,2025-06-30,Price too high
55946,2025-06-30,Service quality issues
55947,2025-06-30,Better offer from competitor
55948,2025-06-30,Service quality issues
55949,2025-06-30,Price too high
55950,2025-06-30,Moving to different region
55951,2025-06-30,No longer need service
55952,2025-06-30,Price too high
55953,2025-06-30,Price too high
55954,2025-06-30,Moving to different region
55955,2025-06-30,Technical problems
55956,2025-06-30,Moving to different region
55957,2025-06-30,Moving to different region
55958,2025-06-30,Poor customer service
55959,2025-06-30,Technical problems
55960,2025-06-30,Billing issues
55961,2025-06-30,Poor customer service
55962,2025-06-30,Better offer from competitor
55963,2025-06-30,Better offer from competitor
55964,2025-06-30,Poor customer service
55965,2025-06-30,Service quality issues
55966,2025-06-30,Better offer from competitor
55967,2025-06-30,Price too high
55968,2025-06-30,Poor customer service
55969,2025-06-30,Billing issues
55970,2025-06-30,Billing issues
55971,2025-06-30,Technical problems
55972,2025-06-30,No longer need service
55973,2025-06-30,Poor customer service
55974,2025-06-30,Price too high
55975,2025-06-30,Poor customer service
55976,2025-06-30,Service quality issues
55977,2025-06-30,Better offer from competitor
55978,2025-06-30,Moving to different region
55979,2025-06-30,Billing issues
55980,2025-06-30,Poor customer service
55981,2025-06-30,Service quality issues
55982,2025-06-30,Moving to different region
55983,2025-06-30,Billing issues
55984,2025-06-30,Technical problems
55985,2025-06-30,Technical problems
55986,2025-06-30,Technical problems
55987,2025-06-30,Better offer from competitor
55988,2025-06-30,Moving to different region
55989,2025-06-30,Moving to different region
55990,2025-06-30,Price too high
55991,2025-06-30,Better offer from competitor
55992,2025-06-30,Poor customer service
55993,2025-06-30,Better offer from competitor
55994,2025-06-30,Better offer from competitor
55995,2025-06-30,Service quality issues
55996,2025-06-30,Price too high
55997,2025-06-30,Technical problems
55998,2025-06-30,Service quality issues
55999,2025-06-30,No longer need service
56000,2025-06-30,Billing issues
56001,2025-06-30,Technical problems
56002,2025-06-30,No longer need service
56003,2025-06-30,Better offer from competitor
56004,2025-06-30,Technical problems
56005,2025-06-30,Price too high
56006,2025-06-30,Billing issues
56007,2025-06-30,Billing issues
56008,2025-06-30,Poor customer service
56009,2025-06-30,Technical problems
56010,2025-06-30,Technical problems
56011,2025-06-30,Better offer from competitor
56012,2025-06-30,Price too high
56013,2025-06-30,Service quality issues
56014,2025-06-30,Service quality issues
56015,2025-06-30,Technical problems
56016,2025-06-30,Poor customer service
56017,2025-06-30,Poor customer service
56018,2025-06-30,Service quality issues
56019,2025-06-30,Technical problems
56020,2025-06-30,Price too high
56021,2025-06-30,Better offer from competitor
56022,2025-06-30,Billing issues
56023,2025-06-30,Price too high
56024,2025-06-30,Better offer from competitor
56025,2025-06-30,Price too high
56026,2025-06-30,Billing issues
56027,2025-06-30,Billing issues
56028,2025-06-30,Billing issues
56029,2025-06-30,Moving to different region
56030,2025-06-30,Service quality issues
56031,2025-06-30,Better offer from competitor
56032,2025-06-30,Service quality issues
56033,2025-06-30,Billing issues
56034,2025-06-30,Moving to different region
56035,2025-06-30,Technical problems
56036,2025-06-30,Technical problems
56037,2025-06-30,Service quality issues
56038,2025-06-30,No longer need service
56039,2025-06-30,Technical problems
56040,2025-06-30,Poor customer service
56041,2025-06-30,Service quality issues
56042,2025-06-30,Technical problems
56043,2025-06-30,Billing issues
56044,2025-06-30,Better offer from competitor
56045,2025-06-30,Billing issues
56046,2025-06-30,Better offer from competitor
